MrotInHour,Salary,Class
3,4040,0
8,14765,0
7,23001,1
8,15043,0
12,11734,0
7,10205,0
9,989,0
11,24703,0
14,11098,0
12,19291,0
5,19897,1
3,8255,1
6,11563,0
4,12332,1
6,24068,1
4,12766,1
3,16701,1
10,7202,0
8,17764,0
14,8069,0
14,17728,0
2,18309,1
6,380,0
11,10873,0
10,17263,0
6,984,0
6,6195,0
8,11419,0
4,22121,1
4,2187,0
7,6546,0
13,3827,0
3,11938,1
7,23805,1
2,9258,1
14,6402,0
12,17100,0
7,12466,0
3,12186,1
12,1450,0
12,532,0
3,17883,1
9,18977,0
5,20715,1
13,13194,0
4,23114,1
6,11787,0
13,24527,0
6,8712,0
14,12649,0
10,3622,0
8,6711,0
12,23807,0
13,3612,0
7,23971,1
7,13195,0
10,2468,0
11,2147,0
11,979,0
4,2585,0
5,24787,1
10,3479,0
10,9785,0
11,21245,0
2,23284,1
6,22502,1
4,18012,1
2,3601,0
13,18094,0
14,1487,0
14,13859,0
5,18971,1
10,4029,0
5,19058,1
8,3476,0
4,2820,0
6,23420,1
7,20312,1
2,2810,0
6,5378,0
14,20523,0
5,11785,0
11,19933,0
3,20313,1
7,19694,1
13,10816,0
10,8471,0
6,7290,0
5,15972,1
8,20706,1
12,14673,0
4,24364,1
2,12567,1
9,4867,0
13,1868,0
14,4035,0
11,21971,0
5,5027,0
11,9346,0
2,9695,1
11,13643,0
12,19327,0
3,8137,1
8,14637,0
5,21625,1
4,2349,0
12,10651,0
5,23092,1
13,18167,0
6,16413,1
11,1706,0
13,2818,0
9,24078,1
9,2392,0
8,18868,0
4,5774,0
7,1167,0
10,24071,1
8,11477,0
10,14195,0
6,8306,0
4,2982,0
12,6191,0
7,21916,1
7,22954,1
10,5913,0
2,13102,1
11,11638,0
10,18848,0
11,8325,0
7,1322,0
4,7831,0
4,19554,1
8,23309,1
7,17578,1
7,15125,0
9,7238,0
8,17946,0
8,3675,0
2,2154,0
2,7294,1
6,6091,0
8,16830,0
11,8118,0
5,14009,1
14,12863,0
12,19740,0
7,17905,1
4,11155,1
4,14759,1
3,11118,1
14,2639,0
7,16810,1
14,10225,0
14,2338,0
13,19168,0
13,22462,0
11,8960,0
5,21874,1
5,4661,0
8,8238,0
6,11482,0
7,13733,0
11,21809,0
7,7888,0
3,1463,0
11,6431,0
5,7908,0
8,426,0
13,14356,0
5,19853,1
8,6420,0
9,20410,0
9,15236,0
3,3783,0
9,19535,0
5,7138,0
7,22880,1
7,24454,1
14,19709,0
6,778,0
3,17770,1
3,17555,1
9,20510,0
4,22160,1
5,7553,0
10,5287,0
3,22185,1
8,14710,0
7,15045,0
12,1130,0
5,7194,0
3,6544,0
5,10582,0
5,11155,0
13,14476,0
4,14239,1
13,21234,0
14,23931,0
11,20614,0
7,7688,0
2,17513,1
13,14237,0
3,6852,0
8,19694,1
14,17151,0
4,23847,1
13,21838,0
13,23442,0
6,22840,1
2,21196,1
9,523,0
6,18948,1
2,15192,1
3,9609,1
2,22720,1
2,16762,1
4,22129,1
7,21792,1
8,19101,0
11,1403,0
10,13769,0
7,11730,0
11,9306,0
6,987,0
12,24273,0
4,4775,0
7,8704,0
10,23002,0
9,16578,0
14,6701,0
5,18943,1
12,16184,0
9,5547,0
9,8153,0
2,5875,1
7,4556,0
3,3369,0
12,5912,0
4,6492,0
11,11882,0
6,11510,0
11,13242,0
5,15381,1
6,19993,1
13,24580,0
11,6100,0
10,5633,0
4,1178,0
5,23607,1
9,890,0
9,19258,0
11,3857,0
14,22761,0
13,8604,0
3,22310,1
7,11269,0
14,20406,0
10,15608,0
4,11148,1
8,9116,0
14,12471,0
2,11154,1
14,6220,0
11,13252,0
12,7131,0
4,7800,0
4,10043,1
14,11281,0
3,12704,1
3,12793,1
12,7692,0
9,23182,1
3,3566,0
9,5852,0
5,15434,1
3,6360,0
8,5894,0
10,18631,0
12,11472,0
10,22695,0
3,11724,1
12,19948,0
6,339,0
2,9541,1
12,5093,0
3,4259,0
7,5293,0
7,24396,1
13,22349,0
5,17653,1
12,21055,0
3,4229,0
4,11674,1
14,13448,0
12,18422,0
9,20106,0
13,17315,0
4,1446,0
10,9364,0
11,15500,0
6,655,0
7,19348,1
7,1639,0
10,7413,0
12,10791,0
6,12079,0
10,20799,0
10,7090,0
9,6398,0
11,16992,0
3,7227,1
5,13489,1
11,20419,0
3,15935,1
9,10685,0
10,2449,0
3,5202,0
13,2252,0
6,12899,0
6,1745,0
2,10213,1
7,2885,0
4,2437,0
12,5284,0
14,18990,0
7,11231,0
6,9727,0
6,6601,0
9,9169,0
10,20169,0
2,3117,0
7,24331,1
14,14568,0
8,3001,0
11,1242,0
4,15124,1
6,17944,1
4,1358,0
7,22556,1
7,14494,0
5,8658,0
3,21508,1
14,9795,0
11,23610,0
11,24000,0
8,343,0
5,2018,0
11,17579,0
2,15264,1
2,18791,1
11,9806,0
7,14931,0
6,24529,1
11,15911,0
5,15738,1
10,24905,1
4,9496,0
7,10671,0
8,24756,1
6,20895,1
9,1746,0
6,18813,1
11,2680,0
13,8874,0
5,7005,0
14,3132,0
8,12276,0
7,12883,0
10,1183,0
6,17527,1
11,3057,0
14,17260,0
11,22123,0
11,5880,0
3,1910,0
14,8499,0
14,13745,0
12,20261,0
11,21713,0
9,14548,0
3,3693,0
2,22347,1
2,17384,1
14,12074,0
7,6734,0
3,13500,1
6,9207,0
2,8122,1
11,22916,0
9,19468,0
13,19585,0
9,800,0
5,21194,1
5,14196,1
2,9772,1
4,4883,0
2,14531,1
6,7055,0
14,20973,0
12,1379,0
14,22427,0
8,19365,1
12,24835,0
6,16185,1
13,21848,0
13,14537,0
11,7161,0
10,24920,1
14,21611,0
5,4356,0
14,16215,0
12,7871,0
10,8396,0
10,695,0
13,7134,0
6,24409,1
14,1626,0
4,20808,1
4,12405,1
13,6496,0
12,2910,0
11,9647,0
5,981,0
6,2258,0
6,5198,0
12,3877,0
7,24115,1
11,21163,0
3,23583,1
11,18358,0
2,22830,1
8,3949,0
14,6239,0
6,20269,1
6,1909,0
14,15251,0
9,5013,0
13,8199,0
5,9509,0
4,20378,1
11,4602,0
4,4192,0
14,2256,0
8,13266,0
14,6388,0
13,24018,0
11,5835,0
11,22991,0
12,20379,0
11,1207,0
2,19224,1
9,12291,0
8,1471,0
13,13801,0
10,12826,0
7,2255,0
3,3925,0
8,4741,0
6,18145,1
13,21711,0
9,4161,0
8,9040,0
3,23301,1
6,6541,0
4,21566,1
4,16025,1
2,3635,0
13,17568,0
12,13377,0
2,6014,1
3,11485,1
4,16869,1
13,3569,0
4,1027,0
5,15181,1
14,23225,0
3,9951,1
3,8086,1
12,21640,0
12,407,0
11,14436,0
14,1654,0
14,20029,0
8,23938,1
14,13960,0
8,24995,1
11,21387,0
9,20008,0
14,6710,0
10,8863,0
12,10864,0
12,813,0
11,23902,0
4,7363,0
5,9735,0
2,4490,0
4,11575,1
12,11959,0
9,9111,0
5,10471,0
12,1488,0
10,13628,0
12,19439,0
12,14371,0
8,11911,0
12,10896,0
8,20170,1
4,14475,1
10,24230,1
8,21728,1
14,21416,0
7,4714,0
14,3497,0
5,19463,1
2,3937,0
9,4613,0
8,1664,0
4,18667,1
7,7178,0
9,24079,1
2,14954,1
11,4244,0
4,10100,1
2,22906,1
7,21868,1
14,3315,0
11,21452,0
3,6688,0
12,17488,0
12,3884,0
14,6772,0
9,16423,0
13,6878,0
3,13847,1
5,12497,1
11,1922,0
3,21504,1
3,19627,1
12,15098,0
8,16985,0
7,17055,1
11,19399,0
5,7439,0
2,20397,1
13,21393,0
9,20753,0
4,7541,0
7,22316,1
13,22701,0
7,21399,1
13,3442,0
13,1333,0
3,1514,0
5,1017,0
12,11709,0
2,14530,1
9,9159,0
8,8466,0
12,3217,0
12,8117,0
7,4922,0
7,19988,1
12,18525,0
5,10361,0
3,20726,1
7,17109,1
4,14955,1
8,3306,0
2,12987,1
9,23134,1
9,8831,0
4,23620,1
11,9686,0
10,21551,0
11,22343,0
5,796,0
9,4378,0
13,9733,0
2,19344,1
6,1021,0
6,2142,0
4,24739,1
14,8465,0
13,24371,0
7,3819,0
5,3991,0
2,18905,1
4,17633,1
11,22564,0
14,803,0
14,18247,0
14,15300,0
4,13894,1
7,8763,0
5,5717,0
14,1696,0
11,23863,0
6,15333,1
11,18250,0
4,22687,1
8,7760,0
13,14412,0
5,5820,0
13,5082,0
8,5806,0
10,21132,0
2,9999,1
6,20611,1
8,19760,1
4,18603,1
9,20135,0
5,7351,0
9,23769,1
2,15697,1
11,10318,0
8,23775,1
11,3314,0
3,8220,1
3,6871,0
13,11907,0
5,18577,1
10,18723,0
2,1297,0
11,16519,0
7,20611,1
10,14721,0
7,4193,0
11,5083,0
10,21002,0
5,16288,1
13,22526,0
8,23662,1
12,3289,0
11,15338,0
13,15910,0
12,24242,0
8,4851,0
13,14813,0
9,17185,0
8,2027,0
10,16241,0
7,21268,1
4,5793,0
14,21890,0
8,6064,0
13,12686,0
8,7838,0
9,22745,1
3,13217,1
14,18193,0
13,21169,0
6,15145,1
2,10333,1
9,17504,0
7,14218,0
10,18034,0
11,18400,0
12,2459,0
3,5865,0
4,16438,1
14,3480,0
4,19634,1
13,15913,0
7,14757,0
6,6047,0
10,9600,0
10,10757,0
14,10205,0
3,7608,1
7,24896,1
13,11234,0
9,14059,0
2,23860,1
8,23856,1
12,1946,0
8,13725,0
7,12647,0
11,13334,0
4,2395,0
4,15656,1
2,509,0
8,8725,0
13,8912,0
5,19994,1
8,8774,0
3,1595,0
5,4969,0
11,7639,0
6,4802,0
8,18640,0
7,24624,1
12,14716,0
4,16137,1
7,19877,1
6,21318,1
7,11465,0
8,22287,1
14,7420,0
14,11396,0
12,12930,0
2,4620,0
12,22075,0
7,8485,0
10,13807,0
12,16466,0
4,19926,1
10,19079,0
11,17129,0
9,21215,0
6,17922,1
4,4183,0
11,662,0
6,538,0
12,6309,0
14,12718,0
10,19154,0
14,21689,0
5,22487,1
5,17650,1
8,12449,0
14,16335,0
9,8661,0
10,5840,0
11,1803,0
7,2876,0
12,1830,0
7,23887,1
14,22892,0
2,18816,1
7,9970,0
2,17659,1
7,2705,0
2,13725,1
2,938,0
2,20713,1
9,1774,0
3,10407,1
12,9170,0
2,9734,1
11,11040,0
4,2437,0
12,24201,0
2,12409,1
10,6323,0
8,14012,0
6,12280,0
12,13864,0
6,13619,0
7,6770,0
8,23299,1
11,9931,0
9,2183,0
14,3680,0
2,12002,1
13,8145,0
8,5567,0
10,7050,0
8,5595,0
14,7496,0
8,22507,1
2,11790,1
14,23060,0
12,20060,0
9,15434,0
11,7955,0
7,13886,0
11,20733,0
6,1439,0
7,16894,1
3,14380,1
5,19904,1
7,21590,1
9,20487,0
14,18218,0
12,15827,0
5,5731,0
8,16692,0
13,8739,0
8,11194,0
6,21143,1
2,17092,1
4,10018,1
3,24839,1
5,3567,0
9,8432,0
3,4443,0
4,22086,1
6,23065,1
8,5814,0
10,20811,0
7,3532,0
2,12179,1
6,19671,1
10,17517,0
10,16885,0
10,20110,0
9,16443,0
5,8434,0
12,13125,0
5,4457,0
13,6340,0
2,19679,1
6,6779,0
14,19152,0
12,13653,0
10,9403,0
4,4543,0
3,4224,0
5,635,0
7,11904,0
5,11095,0
9,12005,0
5,5250,0
6,9667,0
6,19822,1
11,16345,0
2,23225,1
3,15980,1
6,9615,0
12,17693,0
13,14390,0
8,5202,0
3,16437,1
5,8931,0
8,15104,0
10,8990,0
13,16940,0
8,21567,1
7,12576,0
12,23482,0
2,14317,1
3,8962,1
2,15355,1
6,22277,1
10,25000,1
2,7746,1
9,12549,0
5,13526,1
8,3640,0
4,22223,1
13,21824,0
5,24598,1
4,9331,0
13,24642,0
13,22732,0
12,14700,0
10,4562,0
6,13637,0
8,14320,0
5,5056,0
6,22076,1
12,16106,0
3,1612,0
7,13558,0
14,11904,0
12,11352,0
13,9762,0
4,6521,0
14,6114,0
7,18163,1
5,8446,0
3,21783,1
11,5289,0
9,11898,0
8,14954,0
4,16537,1
4,19436,1
6,11870,0
5,23234,1
10,12782,0
8,9171,0
13,14435,0
14,22628,0
2,18847,1
2,15224,1
12,16913,0
10,9057,0
12,23692,0
7,2296,0
2,16868,1
14,4503,0
9,8022,0
6,2062,0
6,11372,0
6,9124,0
4,6791,0
12,11731,0
10,15024,0
9,5392,0
4,21361,1
2,22574,1
5,23251,1
13,17459,0
6,13036,0
9,23791,1
12,4976,0
9,22556,1
4,22436,1
5,17674,1
3,12980,1
6,12931,0
9,20563,0
7,12866,0
11,11938,0
5,9978,0
8,6174,0
9,11161,0
12,1877,0
3,9298,1
10,6012,0
6,8970,0
13,965,0
8,24696,1
10,8902,0
7,9808,0
2,2817,0
11,17053,0
6,23890,1
8,3584,0
11,11254,0
9,14137,0
5,886,0
14,8651,0
12,2911,0
13,24100,0
6,825,0
12,9650,0
8,11048,0
4,8909,0
6,4649,0
8,5175,0
5,1646,0
8,10330,0
4,10263,1
10,17013,0
10,11178,0
9,6167,0
14,19659,0
3,9205,1
12,19950,0
8,7009,0
2,5856,1
6,1852,0
12,7650,0
2,4181,0
10,7425,0
14,4654,0
5,23775,1
5,12975,1
13,17277,0
2,2562,0
5,6600,0
4,20716,1
3,7003,0
14,24640,0
12,13703,0
14,3875,0
6,7750,0
11,1963,0
9,9877,0
3,5452,0
11,9923,0
3,19411,1
14,3188,0
4,8424,0
14,1570,0
6,20514,1
11,16685,0
4,17334,1
6,15824,1
6,20907,1
6,15299,1
14,8135,0
8,7907,0
5,17636,1
5,20443,1
9,9586,0
9,2335,0
9,23955,1
4,13657,1
11,10557,0
9,4799,0
2,8218,1
7,21165,1
3,4629,0
4,10261,1
10,2875,0
8,13666,0
5,6030,0
7,13498,0
5,14989,1
3,13838,1
6,4240,0
9,7319,0
11,21302,0
3,16870,1
13,22251,0
14,15407,0
4,19367,1
3,12412,1
11,23104,0
6,11025,0
5,7667,0
14,7005,0
8,6984,0
13,14554,0
7,13082,0
2,15218,1
5,7077,0
11,2712,0
7,4264,0
9,14627,0
5,4984,0
4,10155,1
2,6771,1
13,11837,0
9,12172,0
8,22159,1
2,21415,1
10,9300,0
10,11536,0
12,5540,0
9,9700,0
4,21990,1
9,12554,0
5,4292,0
10,4416,0
12,22984,0
10,20737,0
11,8253,0
9,21869,1
7,5641,0
13,4083,0
5,1903,0
13,9716,0
3,24679,1
13,15901,0
14,8404,0
10,23898,0
8,14792,0
9,1477,0
7,12228,0
12,2528,0
2,23456,1
10,6894,0
11,5876,0
14,18176,0
4,9645,1
11,13052,0
14,1891,0
3,14898,1
5,20357,1
10,18128,0
8,788,0
8,14911,0
12,8239,0
14,450,0
2,1219,0
3,6713,0
4,13984,1
11,6299,0
11,12033,0
2,23209,1
12,4401,0
13,16073,0
7,7935,0
5,14529,1
3,9424,1
11,23642,0
14,13311,0
14,13451,0
4,15225,1
14,10646,0
7,11902,0
8,21000,1
6,15891,1
10,21999,0
8,1594,0
2,5994,1
14,21419,0
12,526,0
10,5386,0
13,12401,0
14,21851,0
2,5832,1
8,22204,1
10,4736,0
4,4479,0
8,19206,1
12,7582,0
5,7649,0
3,10332,1
4,13829,1
2,21102,1
9,1253,0
11,13804,0
9,6256,0
8,18474,0
13,8368,0
12,24680,0
7,15735,0
3,1210,0
3,18514,1
2,19712,1
12,16440,0
7,16457,0
11,15519,0
8,13735,0
3,20746,1
9,6620,0
7,11148,0
13,6175,0
3,20180,1
4,14113,1
8,12743,0
11,24961,0
4,20339,1
3,4152,0
7,2314,0
4,11625,1
7,12332,0
12,20213,0
4,5955,0
5,8162,0
11,23071,0
3,13700,1
13,2816,0
8,17992,0
10,468,0
12,21119,0
4,8799,0
11,11000,0
2,10152,1
12,24749,0
8,20925,1
5,2064,0
13,893,0
2,11149,1
7,19373,1
8,11012,0
3,4784,0
3,20605,1
8,22807,1
6,19918,1
10,6660,0
5,21229,1
9,14555,0
11,17160,0
2,15760,1
11,15971,0
2,15213,1
11,10226,0
14,7989,0
2,14687,1
4,17165,1
6,12660,0
11,18958,0
2,539,0
7,16988,1
4,7714,0
5,23056,1
14,24706,0
11,3373,0
10,23035,0
11,21346,0
12,11592,0
9,12913,0
4,3977,0
10,23086,0
5,14637,1
9,4238,0
11,16558,0
2,1648,0
2,1483,0
4,22969,1
13,21116,0
14,15118,0
4,14940,1
4,3045,0
6,15319,1
2,5364,1
3,3598,0
11,20392,0
13,18256,0
5,11938,0
5,3606,0
5,13962,1
14,19523,0
9,5284,0
2,18925,1
11,15252,0
7,737,0
3,5699,0
6,24443,1
5,10550,0
14,5500,0
7,13131,0
9,24963,1
4,10706,1
6,2787,0
13,17529,0
13,22995,0
5,2841,0
9,20696,0
3,12664,1
10,14475,0
3,22636,1
10,8623,0
8,13805,0
3,8321,1
10,17887,0
12,2122,0
10,8202,0
5,12350,1
10,24466,1
6,6422,0
10,22494,0
10,16045,0
10,21680,0
11,5361,0
9,22189,1
6,12807,0
2,8772,1
4,20929,1
8,17261,0
11,16246,0
8,24664,1
10,4651,0
9,4842,0
14,17628,0
7,15397,0
14,19527,0
13,18008,0
11,2456,0
4,20399,1
3,14587,1
14,8269,0
6,16896,1
14,15877,0
10,13942,0
12,2708,0
10,16639,0
6,2275,0
5,8597,0
5,3598,0
8,6128,0
4,8972,0
8,13500,0
5,18060,1
2,17896,1
2,21876,1
13,17822,0
4,20211,1
5,24631,1
10,1920,0
4,10513,1
7,4346,0
13,6732,0
7,23946,1
12,23693,0
6,15627,1
14,3014,0
10,5784,0
2,5304,1
11,9356,0
7,17884,1
7,16470,0
10,16887,0
13,22134,0
12,8129,0
14,1640,0
13,7284,0
10,8480,0
6,1752,0
11,4770,0
10,9970,0
10,1316,0
2,4334,0
6,16213,1
7,10286,0
12,6599,0
5,4484,0
6,23081,1
2,23206,1
2,18994,1
2,20353,1
4,14409,1
6,1354,0
6,8866,0
7,2488,0
2,17089,1
6,24220,1
7,24979,1
5,8441,0
12,10099,0
10,15167,0
13,3452,0
2,17794,1
12,6673,0
2,2367,0
14,7115,0
7,21671,1
12,10613,0
11,16224,0
14,9096,0
10,23441,0
7,24435,1
4,19485,1
13,3138,0
7,21550,1
5,669,0
10,11378,0
3,19835,1
3,20746,1
9,2359,0
12,20772,0
5,17807,1
10,14719,0
5,3301,0
9,24229,1
3,1446,0
7,6971,0
4,21207,1
5,5299,0
6,6207,0
2,11619,1
6,7538,0
6,4350,0
11,1910,0
11,19857,0
7,10599,0
11,2428,0
9,13411,0
7,18638,1
5,17408,1
7,5961,0
12,2218,0
3,19505,1
12,6491,0
10,6303,0
10,18071,0
10,14293,0
9,10932,0
3,13533,1
14,12853,0
13,1978,0
13,686,0
7,809,0
5,20974,1
3,17749,1
13,23714,0
8,15812,0
13,15052,0
4,716,0
12,22540,0
2,5683,1
2,2478,0
2,6899,1
12,22022,0
5,24844,1
13,4337,0
4,15150,1
3,5805,0
2,1945,0
2,15301,1
10,5912,0
4,24468,1
8,5311,0
8,22121,1
3,409,0
3,15854,1
6,14890,1
12,17107,0
11,7886,0
12,12964,0
14,6108,0
6,23873,1
5,14364,1
7,21378,1
8,6620,0
4,4804,0
11,19685,0
3,14583,1
4,14589,1
4,13193,1
10,14512,0
2,22491,1
6,20035,1
5,11368,0
5,8788,0
2,11608,1
3,15432,1
12,2825,0
12,22435,0
11,4391,0
13,8402,0
9,660,0
2,7367,1
5,15272,1
9,678,0
12,23484,0
4,3296,0
8,24880,1
13,7657,0
10,17496,0
12,20654,0
6,8650,0
13,3762,0
8,11173,0
3,20210,1
10,21479,0
13,13935,0
2,19117,1
4,24333,1
2,3996,0
10,22904,0
14,1448,0
14,2571,0
6,23456,1
11,20886,0
4,13590,1
3,4047,0
7,8105,0
3,5566,0
2,12697,1
7,21993,1
10,21990,0
4,13939,1
7,1699,0
9,11407,0
2,24540,1
14,1087,0
4,4360,0
2,5032,1
13,22486,0
8,5261,0
7,11062,0
5,8532,0
14,24759,0
3,3486,0
8,22146,1
9,15842,0
11,20633,0
14,19276,0
8,10662,0
8,18206,0
13,1525,0
14,12255,0
12,4926,0
11,5707,0
11,13922,0
9,12232,0
8,774,0
6,1966,0
2,5429,1
6,6890,0
3,13658,1
10,4921,0
8,2504,0
3,22013,1
2,16494,1
12,11262,0
9,11123,0
5,15084,1
3,21862,1
8,19133,0
12,5738,0
7,19098,1
5,4800,0
5,12408,1
4,2936,0
4,594,0
12,18420,0
10,13086,0
6,13868,0
2,21209,1
11,22604,0
13,9982,0
12,11952,0
7,6045,0
10,7187,0
12,14168,0
9,20567,0
13,14234,0
9,15596,0
5,3780,0
12,9098,0
9,6813,0
14,16122,0
14,14345,0
7,13172,0
4,14104,1
10,8775,0
13,12795,0
12,21469,0
8,20253,1
2,9377,1
12,18171,0
6,22365,1
8,5575,0
11,19259,0
6,10871,0
11,13721,0
11,9606,0
13,7578,0
7,12359,0
9,12635,0
11,22048,0
13,7155,0
14,6951,0
10,23785,0
12,19260,0
6,22131,1
14,4013,0
13,1569,0
10,16053,0
2,16178,1
5,10174,0
6,13906,0
14,19750,0
6,16371,1
2,18347,1
10,17027,0
5,20860,1
10,19720,0
9,15640,0
2,10177,1
14,24242,0
3,11234,1
2,19912,1
7,9610,0
6,4923,0
12,21767,0
5,22624,1
4,8988,0
4,14781,1
4,11590,1
14,18224,0
6,2104,0
13,15147,0
7,21793,1
11,18890,0
4,19206,1
14,4120,0
5,13701,1
7,22836,1
6,5406,0
8,1638,0
9,13612,0
6,7103,0
6,17156,1
8,12309,0
6,10595,0
10,12022,0
13,9297,0
13,23709,0
6,4064,0
13,17768,0
10,6025,0
7,7595,0
10,17478,0
10,482,0
12,14396,0
14,7154,0
11,18813,0
14,18287,0
5,2120,0
6,5593,0
6,7488,0
4,679,0
8,580,0
13,4998,0
9,11248,0
4,7521,0
6,19403,1
6,17700,1
2,7935,1
2,3334,0
3,4834,0
7,448,0
8,12289,0
6,21024,1
6,13447,0
12,18930,0
2,6657,1
4,10362,1
8,20946,1
3,11218,1
6,11669,0
13,8857,0
3,24069,1
12,14791,0
11,15394,0
14,19162,0
4,9672,1
4,21950,1
11,608,0
6,3644,0
6,14869,1
5,8666,0
2,2198,0
4,18860,1
8,11353,0
2,6023,1
12,2667,0
14,13756,0
2,18243,1
5,19086,1
13,9495,0
13,13351,0
4,5853,0
11,403,0
9,20981,0
2,3340,0
13,4461,0
8,24078,1
10,21626,0
12,4479,0
10,5615,0
7,4500,0
10,5576,0
3,12941,1
5,1562,0
5,6920,0
8,13443,0
11,19503,0
3,14092,1
3,5641,0
3,19004,1
5,22740,1
14,18828,0
9,10989,0
3,5440,0
13,16679,0
14,5293,0
5,9966,0
11,14697,0
9,21416,0
9,23184,1
4,11657,1
13,9999,0
12,22424,0
5,5150,0
3,2871,0
8,11546,0
10,18328,0
11,18311,0
5,1382,0
9,12810,0
8,17828,0
13,2432,0
5,17755,1
5,11337,0
2,847,0
12,824,0
6,17054,1
9,11988,0
7,16594,0
12,23749,0
4,374,0
13,13006,0
8,7431,0
5,9539,0
8,12462,0
12,5794,0
11,14919,0
4,14651,1
11,1044,0
3,20915,1
8,8760,0
11,738,0
2,14030,1
3,22014,1
2,5647,1
4,10050,1
14,22380,0
7,21599,1
2,17728,1
11,18769,0
11,15303,0
6,4571,0
4,17774,1
4,373,0
3,14377,1
8,1196,0
6,2409,0
5,615,0
2,18655,1
2,22232,1
6,3362,0
13,23352,0
4,14102,1
5,10474,0
2,17030,1
9,6752,0
9,23527,1
4,22229,1
14,9071,0
8,4162,0
4,23870,1
2,10508,1
4,8801,0
14,15540,0
12,18999,0
4,3972,0
10,18105,0
8,8803,0
3,14384,1
9,13396,0
11,21335,0
4,18241,1
3,9746,1
4,1132,0
13,18869,0
4,16465,1
10,1474,0
8,20894,1
2,4153,0
11,7615,0
13,6562,0
13,19949,0
9,22037,1
3,4453,0
13,21313,0
5,975,0
13,5108,0
13,22921,0
7,24022,1
2,5751,1
2,5096,1
12,8818,0
11,23282,0
2,17327,1
13,12519,0
4,1830,0
2,1643,0
6,10073,0
12,24691,0
7,24284,1
14,2539,0
10,9545,0
4,12035,1
5,11166,0
7,8674,0
4,2799,0
13,23907,0
13,14521,0
11,12272,0
8,21195,1
10,3739,0
14,9448,0
10,20490,0
2,2931,0
8,6905,0
2,24026,1
3,13891,1
14,6853,0
11,16461,0
13,21785,0
14,20899,0
3,22707,1
6,12160,0
13,23207,0
4,9597,0
5,2855,0
2,4175,0
9,7743,0
14,9830,0
5,23286,1
4,6822,0
8,14858,0
2,24966,1
8,24809,1
6,803,0
2,24588,1
9,20865,0
14,9622,0
3,14263,1
7,11695,0
10,10540,0
13,2586,0
13,19321,0
3,24238,1
14,915,0
11,19019,0
4,20508,1
9,16302,0
10,24742,1
12,1654,0
6,13119,0
6,19072,1
8,17426,0
7,17529,1
10,12446,0
13,4187,0
9,14622,0
9,6883,0
3,783,0
6,22707,1
9,24578,1
12,7046,0
12,5092,0
3,23089,1
10,11725,0
5,5483,0
5,2659,0
3,15251,1
13,5986,0
9,18299,0
13,6587,0
13,4390,0
7,23780,1
10,7941,0
6,7278,0
4,12751,1
8,14376,0
11,15525,0
11,7197,0
14,15533,0
14,1183,0
9,20930,0
7,17331,1
14,23862,0
5,9026,0
10,16180,0
7,19065,1
4,10732,1
14,13523,0
14,23763,0
9,6917,0
8,5531,0
3,19987,1
3,17767,1
10,12775,0
6,6874,0
2,13158,1
3,23632,1
3,12864,1
3,15986,1
13,15014,0
2,11050,1
8,22577,1
12,19697,0
6,5036,0
12,7104,0
14,8574,0
10,18944,0
5,10785,0
14,16107,0
2,1752,0
3,1612,0
7,13813,0
14,16174,0
3,12996,1
3,14989,1
11,5055,0
13,17880,0
3,14171,1
10,8227,0
12,5177,0
11,18224,0
8,16254,0
14,9371,0
5,3214,0
13,2822,0
11,22237,0
7,22249,1
3,6650,0
7,2718,0
6,355,0
9,14352,0
3,13292,1
8,7720,0
14,7735,0
11,12048,0
6,3023,0
2,17443,1
11,5420,0
2,22371,1
12,5924,0
12,7605,0
14,20165,0
14,15975,0
12,5435,0
8,21824,1
12,24618,0
5,3363,0
6,6463,0
13,5987,0
2,19697,1
7,8270,0
9,3459,0
5,20422,1
7,10181,0
12,5996,0
11,8253,0
2,12362,1
13,380,0
10,1147,0
9,9390,0
5,1364,0
4,3353,0
14,7797,0
5,16044,1
13,17899,0
6,6457,0
3,6732,0
13,4027,0
10,2310,0
7,14880,0
10,19695,0
8,13070,0
9,20513,0
9,4218,0
3,15473,1
10,4618,0
12,18671,0
2,8855,1
6,2152,0
4,12308,1
12,10985,0
6,3470,0
3,22678,1
14,16093,0
4,10365,1
10,24658,1
2,14260,1
5,16828,1
13,24504,0
5,17974,1
2,7628,1
3,12610,1
3,24269,1
5,6288,0
2,20426,1
9,22824,1
11,7262,0
4,5364,0
8,10723,0
13,2940,0
7,24099,1
8,8680,0
2,13902,1
11,13994,0
11,17719,0
2,17899,1
13,22307,0
9,1182,0
9,687,0
5,18565,1
2,12626,1
5,7527,0
4,10915,1
6,19195,1
9,1381,0
10,16144,0
13,18504,0
6,2097,0
5,3760,0
2,1962,0
14,9361,0
12,18851,0
6,20229,1
7,21443,1
9,4087,0
3,8314,1
14,17328,0
3,15787,1
9,3789,0
4,15992,1
11,15282,0
2,13892,1
5,7743,0
7,20153,1
4,3288,0
5,17301,1
11,17969,0
7,21400,1
13,3743,0
8,10724,0
8,6795,0
14,5214,0
2,21915,1
9,22737,1
14,20276,0
14,18567,0
3,15479,1
10,3628,0
14,18464,0
13,5950,0
7,12056,0
12,15232,0
2,9062,1
4,2458,0
5,6678,0
11,19697,0
13,610,0
7,17803,1
2,4374,0
13,1698,0
10,22090,0
6,14088,0
5,18515,1
2,3074,0
9,3369,0
13,9030,0
